"Keyword Phrase","Magnet IQ Score","Search Volume","Search Volume Trend","H10 PPC Sugg. Bid","H10 PPC Sugg. Min Bid","H10 PPC Sugg. Max Bid","Sponsored ASINs","Competing Products","CPR","Organic","Smart Complete","Amazon Recommended","Title Density",,
"pink gift set",8,415,21,1.16,0.82,1.53,326,">50,000",8,1,0,0,0,,
"movie themed gifts",59,415,7,0.91,0.71,1.21,273,">7,000",8,1,0,0,2,,
"christmas presents for her",8,415,35,1.29,1.01,1.61,266,">50,000",8,1,0,0,0,,
"8 year old girl gifts christmas",104,415,48,,,,259,">4,000",8,1,0,0,0,,
"mama gifts for women",4,415,20,1.01,0.71,1.24,370,">100,000",8,1,0,0,0,,
"shower steamers gift set",833,415,-5,1.74,1.33,1.86,235,498,8,1,0,0,1,,
"best gifts for women in their 40s","1,543",415,-3,1.12,0.87,1.48,126,269,8,1,0,0,0,,
"10yr old girl christmas gifts",138,415,25,,,,250,">3,000",8,1,0,0,0,,
"sleep hoodies for women",138,415,34,0.98,0.79,1.21,183,">3,000",8,1,0,0,0,,
"women’s gift",2,415,18,1.28,0.91,1.53,322,">200,000",8,1,0,0,0,,
"cool guy gifts",52,417,6,1.7,1.39,2.03,384,">8,000",8,1,0,0,0,,
"gifts for girls age 4",8,417,441,1.44,1.04,1.73,93,">50,000",8,1,0,0,0,,
"mini gift set",7,417,24,0.63,0.42,0.84,272,">60,000",8,1,0,0,4,,
"gifts for 8 year old girls best sellers",464,417,8,1.47,1.14,1.88,340,">899",8,1,0,0,0,,
"gifts for 10 year old girls best sellers",519,417,52,1.12,0.87,1.38,314,">803",8,1,0,0,0,,
"birthday present for women",4,417,1,1.65,1.06,2.14,349,">100,000",8,1,0,0,0,,
"christmas gifts for couple",10,417,170,1.21,0.86,1.45,117,">40,000",8,1,0,0,1,,
"funny sister birthday gifts",5,417,-13,1.06,0.81,1.24,315,">80,000",8,1,0,0,0,,
"gifts for women over 40",83,417,26,0.97,0.66,1.22,277,">5,000",8,1,0,0,0,,
"intellectual gifts","4,049",417,7,0.72,0.53,0.92,304,103,8,1,0,0,0,,
"overnight gifts",21,417,4,1.24,0.95,1.39,288,">20,000",8,1,0,0,0,,
"goose gifts",46,417,3,0.84,0.56,1.02,267,">9,000",8,1,0,0,5,,
"gift certificate birthday",209,417,-11,0.94,0.52,1.25,244,">2,000",8,1,0,0,0,,
"5th grade girl gifts",417,417,-3,1.09,0.85,1.31,286,">1,000",8,1,0,0,0,,
"christmas women gifts",2,417,28,1.23,0.89,1.5,284,">200,000",8,1,0,0,0,,
"home decor gift",4,417,-2,1.21,0.92,1.59,405,">100,000",8,1,0,0,0,,
"funny white elephant gift",46,417,170,0.82,0.65,1,242,">9,000",8,1,0,0,1,,
"gofts for moms",4,417,113,1.35,1.07,1.62,201,">100,000",8,1,0,0,0,,
"gifts for $20",4,417,84,1.12,0.83,1.39,146,">100,000",8,1,0,0,0,,
"gifts for lady who has everything",83,417,-2,1.23,0.87,1.54,266,">5,000",8,1,0,0,0,,
"gifts for 10 + year old girls",21,417,9,,,,298,">20,000",8,1,0,0,0,,
"large fuzzy socks for women 10-13",878,417,77,,,,168,">475",8,1,0,0,0,,
"birthday gift for girls 6-8",10,417,7,,,,285,">40,000",8,1,0,0,0,,
"landneoo 4pcs set vintage coffee mugs gifts for women",0,417,"n/a",,,,24,0,8,1,0,0,0,,
"birthday gift dad",5,419,12,1.6,1.24,1.97,357,">90,000",8,1,0,0,0,,
"baby shower hostess gifts",722,419,-8,0.8,0.59,0.91,285,">580",8,1,0,0,0,,
"mug gift",5,419,21,1.3,0.98,1.5,396,">90,000",8,1,0,0,2,,
"relax gifts for women",5,419,-2,1.51,0.93,1.63,328,">90,000",8,1,0,0,0,,
"bath items for women",70,419,214,1.05,0.74,1.31,203,">6,000",8,1,0,0,0,,
"christmas gift for friends",2,419,34,1.16,0.93,1.44,388,">200,000",8,1,0,0,0,,
"boyfriends gifts",5,419,301,,,,200,">90,000",8,1,0,0,0,,
"apartment gifts",14,419,-2,0.76,0.55,0.96,416,">30,000",8,1,0,0,4,,
"traveling gifts for women",10,419,-4,1.12,0.9,1.36,387,">40,000",8,1,0,0,0,,
"beach necessities for women",60,419,1,1.12,0.69,1.29,375,">7,000",8,1,0,0,0,,
"snacks for teens",514,419,-6,1.09,0.69,1.42,317,815,8,1,0,0,0,,
"top toys for 7 year old girls",463,419,513,,,,203,">904",8,1,0,0,0,,
"young adult male gifts",105,419,261,,,,93,">4,000",8,1,0,0,0,,
"purple birthday gifts",4,419,-3,1.03,0.82,1.34,238,">100,000",8,1,0,0,2,,
"christmas gift for mother",4,419,31,1.1,0.9,1.45,355,">100,000",8,1,0,0,0,,
"socks for women warm",42,419,37,,,,262,">10,000",8,1,0,0,4,,
"blanket hoodie for adults",419,419,46,,,,300,">1,000",8,1,0,0,9,,
"best nurse ever gifts",42,419,-5,0.94,0.7,1.17,349,">10,000",8,1,0,0,6,,
"christmas gift for moms",4,419,75,1.15,0.9,1.47,198,">100,000",8,1,0,0,0,,
"13 year old girl gift",140,419,16,1.05,0.81,1.33,285,">3,000",8,1,0,0,2,,
"best gifts for 7 year old",52,419,157,1.17,0.85,1.54,92,">8,000",8,1,0,0,0,,
"toys for 8 years old girls",70,419,15,1.31,1.03,1.54,327,">6,000",8,1,0,0,0,,
"toys for girls age 8-10",42,419,149,1.06,0.83,1.31,159,">10,000",8,1,0,0,0,,
"teenager gifts for girls 12-14",140,419,24,1.21,0.94,1.58,218,">3,000",8,1,0,0,0,,
"7 year old birthday gifts girl",84,419,-18,1.64,1.25,1.97,382,">5,000",8,1,0,0,0,,
"christmas gifts for 6 year old girls",47,419,201,,,,188,">9,000",8,1,0,0,0,,
"stuff for 10+ year old girls",42,419,9,0.6,0.44,0.77,273,">10,000",8,1,0,0,0,,
"suitcase organizer bags set for women",836,419,416,1.28,0.91,1.56,78,">501",8,1,0,0,0,,
"christmas presents for kids 10-12 girls",140,419,115,,,,239,">3,000",8,1,0,0,0,,
"turtle decor for home",47,419,-14,0.71,0.47,0.84,286,">9,000",8,1,0,0,2,,
"best present for 7 years old girl",140,419,-31,,,,180,">3,000",8,1,0,0,0,,
"gifts for an 11 year old girl",140,420,8,0.93,0.73,1.19,359,">3,000",8,1,0,0,0,,
"gift stuffers",4,420,27,,,,395,">100,000",8,1,0,0,0,,
"moms gift",4,420,93,1.65,1.27,2.09,303,">100,000",8,1,0,0,0,,
"gift for college student",14,420,-6,1,0.63,1.25,364,">30,000",8,1,0,0,0,,
"gift for travelers",42,420,13,1.06,0.77,1.33,382,">10,000",8,1,0,0,3,,
"items for 5 dollars",14,420,-3,1.05,0.78,1.35,359,">30,000",8,1,0,0,0,,
"fun things for girls",42,420,0,0.83,0.67,1.03,328,">10,000",8,1,0,0,0,,
"kids gifts for christmas",4,420,141,0.91,0.68,1.44,170,">100,000",8,1,0,0,0,,
"crossfit gifts",491,420,225,1.01,0.65,1.36,201,">856",8,1,0,0,0,,
"christmas kitchen gifts",4,420,211,0.79,0.62,0.93,254,">100,000",8,1,0,0,1,,
"gifts for bourbon lovers",140,420,10,1.68,1.36,2.09,268,">3,000",8,1,0,0,1,,
"funny small gifts",4,420,24,0.93,0.62,1.06,225,">100,000",8,1,0,0,0,,
"floral gifts",4,420,144,0.95,0.75,1.21,207,">100,000",8,1,0,0,0,,
"gifts for popcorn lovers",475,420,194,1.04,0.82,1.49,200,">885",8,1,0,0,0,,
"gift for neighbor",6,420,74,0.89,0.73,1.16,324,">70,000",8,1,0,0,1,,
"light up gifts",11,420,426,0.88,0.68,1.11,214,">40,000",8,1,0,0,0,,
"christmas gift for married couple",6,420,723,,,,168,">70,000",8,1,0,0,0,,
"gifts for 8 years old girls",53,420,43,1.22,0.99,1.59,236,">8,000",8,1,0,0,0,,
"fuzzy socks for women fall",553,420,-3,1.09,0.84,1.25,372,">759",8,1,0,0,0,,
"gift carda",4,420,-2,0.59,0.53,0.66,227,">100,000",8,1,0,0,0,,
"christmas stocking stuffers for mom",53,420,205,,,,178,">8,000",8,1,0,0,0,,
"philosophy gift sets","2,727",420,105,1.27,0.77,1.72,138,154,8,0,1,0,0,,
"childrens cameras for kids 6 and up",915,420,53,1.24,1.04,1.8,209,459,8,1,0,0,0,,
"christmas gifts for teachers women",14,420,231,1.03,0.81,1.36,251,">30,000",8,1,0,0,0,,
"charcuterie gifts",60,420,53,0.97,0.75,1.24,216,">7,000",8,1,0,0,1,,
"gifts 14 year old girl",210,420,5,1.13,0.86,1.43,273,">2,000",8,1,0,0,0,,
"college care package for girls dorm","1,953",420,-39,0.57,0.52,0.91,498,215,8,1,0,0,0,,
"christmas gofts for dad",5,420,14,1.21,0.94,1.51,277,">80,000",8,1,0,0,0,,
"christmas gifts woman",4,420,128,,,,127,">100,000",8,1,0,0,0,,
"hits for women gifts",47,420,20,1.36,1.15,1.99,344,">9,000",8,1,0,0,0,,
"cheap bulk nursing gifts",11,420,64,,,,132,">40,000",8,0,1,0,0,,
"nail gift set",42,422,"1,069",0.8,0.7,0.99,228,">10,000",8,1,0,0,0,,
"body care gift set","1,216",422,8,1.18,0.91,1.44,375,347,8,1,0,0,0,,
"relax gifts",4,422,111,1.36,1.06,1.6,239,">100,000",8,1,0,0,0,,
"best 4 year old girl gifts",42,422,31,1.57,1.25,2.01,242,">10,000",8,1,0,0,0,,
"black and gold gift box",587,422,15,0.73,0.57,0.88,274,">719",8,0,1,0,0,,
"best gifts for wife",4,422,2,2.08,1.36,2.43,347,">100,000",8,1,0,0,0,,
"presents for teenage girls",106,422,15,1.02,0.8,1.27,280,">4,000",8,1,0,0,0,,
"birthday gifts for 10 year old girl",42,422,-16,1.5,1.11,1.96,295,">10,000",8,1,0,0,0,,
"best gifts for 8 year old",42,422,10,1.39,1.03,1.69,394,">10,000",8,1,0,0,0,,
"best gift",4,424,18,1.06,0.74,1.21,442,">100,000",8,1,0,0,0,,
"gifts mom",4,424,154,1.75,1.28,2.36,268,">100,000",8,1,0,0,0,,
"cool bourbon gifts",212,424,-6,1.42,1.03,1.74,271,">2,000",8,1,0,0,0,,
"gift items for women",4,424,10,1.2,0.69,1.39,382,">100,000",8,1,0,0,0,,
"made in usa gifts",4,424,84,0.96,0.73,1.13,299,">100,000",8,1,0,0,0,,
"gift for guy",11,424,-1,1.29,1.01,1.66,421,">40,000",8,1,0,0,0,,
"best gifts for dads",4,424,27,1.66,1.27,2.01,329,">100,000",8,1,0,0,0,,
"gift for college student male",106,424,142,1.31,1.06,1.59,198,">4,000",8,1,0,0,0,,
"caregivers gifts",141,424,"n/a",,,,60,">3,000",8,1,1,0,1,,
"gift sets christmas",4,424,251,1.2,0.81,1.5,237,">100,000",8,1,0,0,0,,
"best gift for women",1,424,12,1.41,1.05,1.64,381,">300,000",8,1,0,0,0,,
"head massager for migraines",841,424,60,1.77,1.41,2.56,270,504,8,1,0,0,0,,
"gifts to get your girlfriend",14,424,71,1.04,0.74,1.34,256,">30,000",8,1,0,0,0,,
"gift food",8,424,14,1.23,0.87,1.62,342,">50,000",8,1,0,0,0,,
"gadgets for mom",106,424,82,0.99,0.69,1.32,231,">4,000",8,1,0,0,0,,
"gifts for turtle lovers",71,424,33,,,,218,">6,000",8,1,0,0,11,,
"gifts for family members","2,304",424,16,0.97,0.76,1.29,249,">184",8,1,0,0,0,,
"cheer up gift",21,424,10,,,,346,">20,000",8,1,0,0,3,,
"cheap women gifts",4,424,131,1.11,0.86,1.34,266,">100,000",8,1,0,0,0,,
"funky gifts",61,424,912,0.97,0.71,1.23,172,">7,000",8,1,0,0,0,,
"gift sets women christmas",2,424,-6,1.02,0.79,1.31,301,">200,000",8,1,0,0,0,,
"bourbon gift",53,424,150,1.69,1.24,2.04,204,">8,000",8,1,0,0,3,,
"gift for married couple",53,424,29,1.13,0.82,1.32,360,">8,000",8,1,0,0,0,,
"anxiety hoodies for women",141,424,214,0.63,0.51,0.79,36,">3,000",8,1,0,0,0,,
"gufts for women",4,424,77,1.47,1.19,1.71,149,">100,000",8,1,0,0,0,,
"lady gifts for women",2,424,27,1.26,0.9,1.67,391,">200,000",8,1,0,0,0,,
"gift for teenage girls 14-16",212,424,52,1.2,0.93,1.54,270,">2,000",8,1,0,0,0,,
"gifts teachers really want",212,424,64,0.85,0.56,1.27,270,">2,000",8,1,0,0,0,,
"christmas presents for 7 year old girl",424,424,111,,,,83,">1,000",8,1,0,0,0,,
"gifts for 7-8 year old girls",71,424,21,1.41,1.05,1.79,246,">6,000",8,1,0,0,0,,
"electronics for kids 6-8","2,048",424,144,1.07,0.82,1.29,113,207,8,1,0,0,0,,
"gifts for bougie women",424,424,24,1.22,0.93,1.48,233,">1,000",8,1,0,0,0,,
"cozy wearable blanket for women",424,424,43,1.12,0.86,1.44,341,">1,000",8,1,0,0,0,,
"girls 5 year old gifts",42,424,47,,,,293,">10,000",8,1,0,0,0,,
"coolest gift for 7 year old girl",683,424,55,,,,279,621,8,1,0,0,0,,
"gifts for a 25 year old woman",510,424,20,,,,178,">832",8,1,0,0,0,,
"adult gift",4,426,26,0.87,0.71,1.05,379,">100,000",8,1,0,0,0,,
"snack gift set",832,426,383,1.39,1.04,1.78,269,512,8,1,0,0,0,,
"present for wife",5,426,8,1.27,0.96,1.64,326,">90,000",8,1,0,0,1,,
"shower gift set",61,426,2,1.12,0.86,1.52,313,">7,000",8,1,0,0,1,,
"whimsical gifts",14,426,31,0.97,0.75,1.17,279,">30,000",8,1,0,0,0,,
"toiletry set for women",71,426,15,1.27,1,1.48,386,">6,000",8,1,0,0,0,,
"softest socks for women",5,426,99,0.94,0.73,1.13,93,">80,000",8,1,0,0,0,,
"movie night gift set",426,426,22,0.85,0.55,1.09,290,">1,000",8,1,0,0,0,,
"pollyanna gifts","5,133",426,32,1.01,0.83,1.24,356,83,8,1,0,0,0,,
"pick me up gifts",107,426,5,,,,387,">4,000",8,1,0,0,1,,
"nice gifts",2,426,26,1,0.82,1.31,284,">200,000",8,1,0,0,0,,
"presents for her",5,426,29,1.44,1.13,1.79,235,">90,000",8,1,0,0,1,,
"tiny christmas gifts","2,566",426,1,,,,293,166,8,1,0,0,0,,
"unique gifts for christmas",810,426,216,1.13,0.98,1.52,272,526,8,1,0,0,0,,
"8 yo girl birthday gift",536,426,7,0.88,0.68,1.06,251,">795",8,1,0,0,0,,
"self care gift sets for women",213,426,170,0.93,0.76,1.26,220,">2,000",8,1,0,0,0,,
"ugg fuzzy socks for women","1,760",426,62,0.85,0.68,1,322,242,8,1,0,0,0,,
"roses gifts for women",5,426,57,1.17,0.82,1.69,232,">90,000",8,1,0,0,0,,
"snacks for adults variety pack",61,426,-4,1.17,0.75,1.43,329,">7,000",8,1,0,0,0,,
"bestie christmas gifts for women",5,426,622,,,,83,">80,000",8,1,0,0,0,,
"women’s christmas gifts",4,426,74,1.43,1.14,2,118,">100,000",8,1,0,0,0,,
"gift for women birthday",2,427,-38,1.4,0.96,1.93,412,">200,000",8,1,0,0,0,,
"girlfriends gifts",4,427,9,1.19,0.93,1.43,310,">100,000",8,1,0,0,0,,
"gifts kids",2,427,21,1.29,0.86,1.56,340,">200,000",8,1,0,0,0,,
"uncommon gifts",427,427,110,0.91,0.76,1.29,199,">1,000",8,1,0,0,0,,
"gift set for her",14,427,149,1.08,0.82,1.33,202,">30,000",8,1,0,0,0,,
"christmas present for grandma",2,427,119,1.15,0.82,1.4,240,">200,000",8,1,0,0,0,,
"birthday gifts 5 year old girl",71,427,-11,1.44,1.11,1.83,206,">6,000",8,1,0,0,0,,
"gift sets beauty",14,427,22,,,,260,">30,000",8,1,0,0,0,,
"classy gifts for women",7,427,79,0.99,0.73,1.19,339,">60,000",8,1,0,0,0,,
"10 years old girl gift",71,427,187,,,,254,">6,000",8,1,0,0,0,,
"birthday for wife",4,427,-6,1.77,1.23,2.41,293,">100,000",8,1,0,0,0,,
"gifts for caregivers",142,427,4,1.33,1.04,1.67,427,">3,000",8,1,0,0,0,,
"gift for a friend",2,427,0,1.54,1.14,1.9,441,">200,000",8,1,0,0,0,,
"gift for 9 year old",85,427,6,1.53,1.15,1.92,362,">5,000",8,1,0,0,0,,
"9 years old girl gift",71,427,0,1.24,1.01,1.5,184,">6,000",8,1,0,0,0,,
"gifts for the office",4,427,24,0.78,0.54,0.96,407,">100,000",8,1,0,0,0,,
"cute little gifts for women",4,427,18,,,,390,">100,000",8,1,0,0,0,,
"womens gift box",4,427,8,1.08,0.86,1.46,316,">100,000",8,1,0,0,0,,
"gift for daughters",4,427,5,1.6,1.15,2,316,">100,000",8,0,1,0,0,,
"christmas for sister",4,427,40,1.32,1.04,1.66,162,">100,000",8,1,0,0,0,,
"gift bundle",14,427,35,1.01,0.68,1.16,268,">30,000",8,1,0,0,2,,
"good gifts for boyfriend",14,427,24,1.14,0.81,1.46,354,">30,000",8,1,0,0,0,,
"10 christmas gifts","2,283",427,794,0.84,0.69,1.06,48,187,8,1,0,0,0,,
"gofts for girls",2,427,104,1.36,1.02,1.64,67,">200,000",8,1,0,0,0,,
"gift catd",43,427,-4,0.9,0.67,1.19,195,">10,000",8,1,0,0,0,,
"$100 gifts",2,427,183,0.93,0.72,1.3,79,">200,000",8,1,0,0,0,,
"girl toys for girls ages 8-12",14,427,3,1.15,0.92,1.31,287,">30,000",8,1,0,0,0,,
"family gifts for home",4,427,138,1.05,0.82,1.27,157,">100,000",8,1,0,0,0,,
"christmas for kids 8-12",9,427,25,,,,243,">50,000",8,1,0,0,0,,
"chemo gifts for patients",142,427,-45,1.16,0.83,1.46,446,">3,000",8,1,0,0,0,,
"gift for person that has everything",107,427,10,,,,193,">4,000",8,1,0,0,0,,
"cozy gifts for pregnant women",14,427,"n/a",,,,48,">30,000",8,1,0,0,0,,
"girls gifts age 6",9,429,102,1.41,1.07,1.68,211,">50,000",8,1,0,0,0,,
"gift socks for women",21,429,419,0.88,0.64,1.08,228,">20,000",8,1,0,0,1,,
"teen guy gifts",143,429,191,1.16,0.94,1.42,79,">3,000",8,1,0,0,0,,
"inexpensive kids gifts",21,429,16,0.99,0.76,1.2,343,">20,000",8,1,0,0,0,,
"massager for face",143,429,27,1.8,1.11,2.01,356,">3,000",8,1,0,0,6,,
"organization gifts for women",43,429,61,0.68,0.45,0.88,212,">10,000",8,1,0,0,0,,
"nerd gift",61,429,19,0.93,0.67,1.2,346,">7,000",8,1,0,0,2,,
"good mom gifts",4,429,329,1.53,1.13,1.85,170,">100,000",8,1,0,0,0,,
"gift for adults",4,429,38,0.84,0.73,0.95,333,">100,000",8,1,0,0,2,,
"small gift sets for women",4,429,12,1.21,0.89,1.53,376,">100,000",8,1,0,0,0,,
"funny gifts for teen girls",21,429,35,0.95,0.68,1.1,149,">20,000",8,1,0,0,0,,
"sisterhood gifts for women",143,429,48,,,,250,">3,000",8,1,0,0,0,,
"work from home gifts women",14,429,19,1.06,1.01,1.3,387,">30,000",8,1,0,0,0,,
"gen z gifts",945,429,30,0.93,0.67,1.15,353,">454",8,1,0,0,0,,
"stuff for 6 year old girls",143,429,9,,,,319,">3,000",8,1,0,0,0,,
"birthday gifts mom",4,431,-8,1.52,1.21,1.9,334,">100,000",8,1,0,0,0,,
"guy best friend gifts",43,431,12,1.06,0.69,1.27,292,">10,000",8,1,0,0,0,,
"birthday spa gifts for women",108,431,-8,1.28,0.78,1.56,345,">4,000",8,1,0,0,0,,
"birthday for sister",4,431,0,1.36,0.99,1.71,337,">100,000",8,1,0,0,0,,
"relaxation gift",11,431,1,1.39,1.07,1.73,396,">40,000",8,1,0,0,0,,
"friend birthday gifts",4,431,-15,1.23,0.96,1.54,308,">100,000",8,1,0,0,6,,
"awesome gifts",4,431,185,1.25,0.94,1.66,256,">100,000",8,1,0,0,2,,
"gifts set for women",4,431,177,1.02,0.77,1.32,237,">100,000",8,1,0,0,2,,
"consumable gifts for women",860,431,159,1.5,1.08,1.76,80,501,8,1,0,0,0,,
"snuggy for women","1,351",431,580,0.85,0.75,1.12,229,">319",8,1,0,0,0,,
"warmer socks for women",22,431,146,0.94,0.82,1.1,155,">20,000",8,1,0,0,0,,
"personal care for women",4,431,7,1.61,1.16,1.84,408,">100,000",8,1,0,0,0,,
"fur socks for women","1,046",431,61,0.77,0.59,0.91,376,412,8,1,0,0,0,,
"support gifts for women",4,431,24,,,,463,">100,000",8,1,0,0,0,,
"unique outdoor gifts",4,431,9,1.21,0.92,1.53,288,">100,000",8,1,0,0,1,,
"gifts for game winners",43,431,-11,0.76,0.64,0.98,323,">10,000",8,1,0,0,0,,
"bridal shower gifts for bride unique",86,431,-38,1.31,0.94,1.5,336,">5,000",8,1,0,0,0,,
"relaxing gift",4,431,1,1.27,0.9,1.59,347,">100,000",8,1,0,0,0,,
"gifts for your bf",216,431,17,0.86,0.74,1.07,353,">2,000",8,1,0,0,0,,
"cozy crew socks for women",431,431,61,,,,124,">1,000",8,1,0,0,1,,
"christmas gifts for your parents",4,431,8,,,,258,">100,000",8,1,0,0,0,,
"christmas gifts for boyfriends dad",11,431,88,1.25,1.02,1.58,237,">40,000",8,1,1,0,1,,
"women gifts for birthday unique",4,431,-2,1.22,0.97,1.71,331,">100,000",8,1,0,0,0,,
"10 dollar gifts for adults",6,431,15,0.59,0.47,0.84,313,">70,000",8,1,0,0,0,,
"birthday gifts for 12+ year old girls",22,431,497,1.19,0.79,1.4,211,">20,000",8,1,0,0,0,,
"smoke kit for bourbon cocktails","1,146",431,39,2.24,1.61,2.45,265,376,8,1,0,0,0,,
"christmas gifts college girls",43,431,182,,,,244,">10,000",8,1,0,0,0,,
"big gifts for 6 year old girl",22,431,195,,,,144,">20,000",8,1,0,0,0,,
"best gifts for outdoorsy women",454,431,11,1.3,0.94,1.59,270,">950",8,1,0,0,0,,
"christmas gifts for women in their 40s",216,431,179,,,,103,">2,000",8,1,0,0,0,,
"best gift 8 year girl",48,431,-5,,,,224,">9,000",8,1,0,0,0,,
"best gifts for 6 year old girl 2024",779,431,"n/a",1.34,1.06,1.64,120,">553",8,1,0,0,0,,
"trending gifts for 7 year old girl",797,431,"n/a",1.32,1.02,1.6,120,541,8,1,0,0,0,,
"christmas ornaments bulk gifts",4,431,"n/a",,,,48,">100,000",8,0,1,0,1,,
"25 gifts for women unique",62,431,"n/a",,,,48,">7,000",8,1,0,0,0,,
"creative gifts for young adults",0,431,"n/a",,,,84,0,8,1,0,0,0,,
"halloween gift",4,433,21,0.91,0.59,1.42,685,">100,000",8,1,0,0,0,,
"shower gifts",4,433,29,1.24,0.91,1.5,319,">100,000",8,1,0,0,5,,
"housewarming kitchen gifts",4,433,"n/a",,,,242,">100,000",8,1,0,0,0,,
"good birthday gifts",4,433,-12,,,,334,">100,000",8,1,0,0,0,,
"organization gifts",11,433,262,0.87,0.71,1.01,218,">40,000",8,1,0,0,0,,
"healthy gifts for women",22,433,2,1.26,1.04,1.83,341,">20,000",8,1,0,0,0,,
"friends birthday gifts",2,433,-8,1.17,0.86,1.37,454,">200,000",8,1,0,0,0,,
"turtle gifts for kids",72,433,25,0.95,0.72,1.11,324,">6,000",8,0,1,0,0,,
"funny gift for dad",7,433,12,1.5,1.09,1.89,199,">60,000",8,1,0,0,1,,
"movie night gift",43,433,-11,1.03,0.71,1.33,288,">10,000",8,1,0,0,8,,
"natural gifts",4,433,199,1.11,0.87,1.44,247,">100,000",8,1,0,0,0,,
"charcuterie gift",62,433,"1,290",0.99,0.73,1.34,220,">7,000",8,1,0,0,3,,
"charcuterie gift set",217,433,-11,1.21,0.88,1.61,259,">2,000",8,1,0,0,1,,
"gifts for adult sister",14,433,36,1.17,0.88,1.47,327,">30,000",8,1,0,0,0,,
"gifts for tired moms",217,433,100,1.46,0.98,1.78,176,">2,000",8,1,0,0,0,,
"gifts for college kids",22,433,30,0.85,0.62,1.07,370,">20,000",8,1,0,0,0,,
"gifts for a dad",4,433,11,1.37,1.05,1.73,351,">100,000",8,1,0,0,0,,
"funny gifts for family",4,433,30,0.79,0.62,1.02,290,">100,000",8,1,0,0,0,,
"christmas stockings gifts",7,433,23,,,,350,">60,000",8,1,0,0,0,,
"gifts for tween girl",144,433,25,0.94,0.66,1.05,314,">3,000",8,1,0,0,0,,
"gifts for girls 6-8 years old",43,433,260,1.45,1.04,1.92,103,">10,000",8,1,0,0,0,,
"fudge boxes for gift giving",570,433,37,0.89,0.65,1.09,258,759,8,0,1,0,0,,
"candy tins with lids for gift giving",603,433,77,0.59,0.4,1,266,">718",8,0,1,0,0,,
"bath bombs for women gift set",433,433,12,1.49,1.12,1.93,330,">1,000",8,1,0,0,4,,
"gift girls 10-12 years",87,433,-7,1.54,1.32,2.02,345,">5,000",8,1,0,0,0,,
"alaska cruise essentials for women","2,966",433,-6,0.97,0.76,1.29,306,">146",8,1,0,0,0,,
"gifts for it tech guys",433,433,24,0.96,0.66,1.27,304,">1,000",8,0,1,0,1,,
"gift girls 6-8",5,433,-2,1.64,1.3,1.99,408,">90,000",8,1,0,0,0,,
"pre teen girl gift",217,433,29,0.97,0.73,1.17,299,">2,000",8,1,0,0,0,,
"christmas gifts for 19 year old female","1,190",433,"1,257",,,,82,">364",8,1,0,0,0,,
"unique gifts for 7-8 year old girls",0,433,"n/a",,,,60,0,8,1,0,0,0,,
"gifts for girls age 9",22,435,"1,205",1.08,0.78,1.42,213,">20,000",8,1,0,0,0,,
"best wedding gifts",4,435,-9,1.3,1.05,1.62,352,">100,000",8,1,0,0,0,,
"household gifts for couples",435,435,17,1.01,0.71,1.41,343,">1,000",8,1,0,0,0,,
"6 year old girl birthday gifts",73,435,-10,1.54,1.28,1.93,317,">6,000",8,1,0,0,0,,
"snack box gift",44,435,12,1.17,0.83,1.36,344,">10,000",8,1,0,0,1,,
"prosecco gifts for women","1,417",435,61,1.12,0.74,1.18,142,">307",8,0,1,0,0,,
"gifts for college women",5,435,51,,,,91,">90,000",8,1,0,0,0,,
"stay at home mom gifts",218,435,199,1.34,1.05,1.64,235,">2,000",8,1,0,0,0,,
"winter necessities for women",435,435,64,,,,295,">1,000",8,1,0,0,0,,
"coffee gift sets for women",44,435,19,1.59,0.95,1.74,304,">10,000",8,1,0,0,0,,
"hospital care package for women",603,435,6,1.05,0.9,1.41,274,">721",8,1,0,0,0,,
"cool christmas gifts for women",4,435,162,1.36,1,1.7,146,">100,000",8,1,0,0,0,,
"gifts for women in their 50s","1,148",435,18,1.36,0.96,1.52,349,">379",8,1,0,0,0,,
"warm soft socks for women",44,435,60,0.99,0.78,1.2,363,">10,000",8,1,0,0,0,,
"$30 gift",4,435,215,0.95,0.77,1.13,94,">100,000",8,1,0,0,0,,
"self care kit for women",218,435,12,1.08,0.82,1.35,317,">2,000",8,1,0,0,0,,
"girly gifts for girls age 5",435,435,59,1.15,0.89,1.5,218,">1,000",8,1,0,0,0,,
"best gifts for grandma christmas",9,435,234,1.12,0.82,1.37,94,">50,000",8,1,0,0,0,,
"treehut gift sets","4,350",435,424,0.79,0.52,1,60,100,8,1,0,0,0,,
"11 year old christmas gifts girl",218,435,88,,,,203,">2,000",8,1,0,0,0,,
"bridal gifts for shower",6,435,-37,1.12,0.85,1.34,445,">70,000",8,1,0,0,0,,
"cool gifts for grandma birthday",54,435,-31,1.35,0.97,1.61,169,">8,000",8,1,0,0,0,,
"best gifts for flight attendants",435,435,-13,,,,137,">1,000",8,0,1,0,0,,
"8 year old girl top gifts",435,435,"n/a",,,,36,">1,000",8,1,0,0,0,,
"coolest gifts for 5 year old girl",0,435,"n/a",,,,24,0,8,1,0,0,0,,
"gifts for sister from sister",4,436,27,1.25,0.95,1.51,340,">100,000",8,1,0,0,2,,
"girls birthday gift",4,436,-14,1.57,1.18,1.99,340,">100,000",8,1,0,0,0,,
