"Keyword Phrase","Magnet IQ Score","Search Volume","Search Volume Trend","H10 PPC Sugg. Bid","H10 PPC Sugg. Min Bid","H10 PPC Sugg. Max Bid","Sponsored ASINs","Competing Products","CPR","Organic","Smart Complete","Amazon Recommended","Title Density",,
"mental health gifts for women",74,517,28,0.8,0.74,1.01,389,">7,000",9,1,0,0,0,,
"funny gifts for women adult humor",52,517,43,0.94,0.77,1.2,332,">10,000",9,1,0,0,0,,
"gift bix",26,517,10,0.9,0.71,1.15,358,">20,000",9,1,0,0,0,,
"mothers christmas gifts",5,517,59,1.19,0.93,1.46,268,">100,000",9,1,0,0,0,,
"gifts for cold people",26,517,52,1.22,0.8,1.4,385,">20,000",9,1,0,0,0,,
"small gift for women",3,517,18,0.9,0.71,1.23,287,">200,000",9,1,0,0,0,,
"gifts for tea drinkers",172,517,19,1.09,0.76,1.45,340,">3,000",9,1,0,0,0,,
"fun gift",5,517,17,1,0.71,1.32,378,">100,000",9,1,0,0,0,,
"pamper gifts for women",103,517,20,1,0.72,1.27,365,">5,000",9,1,0,0,0,,
"interesting gifts",5,517,30,1.06,0.75,1.26,395,">100,000",9,1,0,0,0,,
"cool gifts under 100 dollars",5,517,25,1.17,0.87,1.53,369,">100,000",9,1,0,0,0,,
"birthday gifts for mother in law",52,517,6,1.3,0.92,1.76,282,">10,000",9,1,0,0,2,,
"unique kitchen gifts",5,517,25,1,0.74,1.48,339,">100,000",9,1,0,0,0,,
"gifts for girls under 10 dollars",5,517,57,0.78,0.6,0.98,302,">100,000",9,1,0,0,0,,
"gifts for a mom",5,517,24,1.7,1.21,1.84,343,">100,000",9,1,0,0,0,,
"bar gifts",5,517,31,1.15,0.87,1.49,376,">100,000",9,1,0,0,1,,
"best christmas gifts for women 2024",24,470,"n/a",1.19,0.89,1.49,144,">20,000",8,1,0,0,0,,
"relaxation gifts for women stress",94,470,18,1.42,1.06,1.92,353,">5,000",8,1,0,0,0,,
"garden gifts for women unique",67,470,21,0.93,0.77,1.1,284,">7,000",8,1,0,0,0,,
"same day delivery items prime gifts",470,470,3,1.43,1.04,2.2,355,">1,000",8,1,0,0,0,,
"christmas gifts for woman",5,470,275,1.03,0.93,1.48,337,">100,000",8,1,0,0,0,,
"womens gifts under 25 dollars",2,470,22,0.88,0.67,1.11,402,">200,000",8,1,0,0,0,,
"cute little gifts",5,470,16,0.89,0.75,0.96,353,">100,000",8,1,0,0,0,,
"sentimental gifts for her",67,470,1,1.29,1.01,1.72,503,">7,000",8,1,0,0,0,,
"gifts for sister birthday",5,470,-22,1.35,1.03,1.71,362,">100,000",8,1,0,0,1,,
"woman gifts for christmas",5,470,509,1.1,0.87,1.32,255,">100,000",8,1,0,0,0,,
"gift package for women",5,470,10,0.88,0.69,1.12,330,">100,000",8,1,0,0,1,,
"drinking gifts",5,470,22,0.7,0.53,0.85,310,">100,000",8,1,0,0,1,,
"newly engaged gifts for couple",157,470,23,1.5,1.15,1.62,298,">3,000",8,1,0,0,0,,
"positive gifts",9,470,3,0.86,0.63,1.01,358,">50,000",8,1,0,0,1,,
"beauty sets for women gift","1,127",470,33,1.16,0.74,1.53,284,417,8,1,0,0,0,,
"golf gifts for women golfers",67,470,-12,1.1,0.79,1.37,348,">7,000",8,0,1,0,0,,
"dinosaur gifts for girls",24,470,2,1.21,0.92,1.4,327,">20,000",8,0,1,0,4,,
"gifts for women over 70",235,470,22,1.41,0.98,1.72,280,">2,000",8,1,0,0,0,,
"snack gifts",24,470,18,1,0.72,1.36,347,">20,000",8,1,0,0,2,,
"house gifts for women",5,470,27,1.16,0.93,1.52,339,">100,000",8,1,0,0,1,,
"birthday gifts for woman",2,470,8,1.67,1.11,2.16,273,">200,000",8,1,0,0,0,,
"lord of the rings one ring 4k gift box",0,469,"n/a",,,,0,0,8,0,1,0,0,,
"luxury christmas crackers with gifts inside","3,908",469,"n/a",0.67,0.5,0.89,24,120,8,0,1,0,0,,
"cool college girl gifts",156,469,20,1.21,0.86,1.45,234,">3,000",8,1,0,0,0,,
"best teen gifts 2024",94,469,-2,1.03,0.74,1.28,238,">5,000",8,1,0,0,0,,
"after surgery gifts for teens",722,469,12,1.22,0.94,1.49,254,">650",8,1,0,0,0,,
"best christmas gifts under 25 dollars",5,469,476,0.87,0.76,1.04,161,">100,000",8,1,0,0,0,,
"halloween gift for women",5,469,65,0.9,0.79,1.13,298,">100,000",8,1,0,0,0,,
"gifts for birthday woman",5,469,8,1.64,1.15,2.06,349,">100,000",8,1,0,0,0,,
"gift car",94,469,4,0.76,0.68,1.01,389,">5,000",8,1,0,0,3,,
"gift for college girl",16,469,-9,1.07,0.81,1.3,332,">30,000",8,1,0,0,0,,
"adult white elephant gifts",67,469,244,0.84,0.68,1.21,252,">7,000",8,1,0,0,0,,
"gift candy",47,469,19,0.81,0.6,1.03,386,">10,000",8,1,0,0,0,,
"hygge gifts",637,469,78,0.66,0.53,0.91,298,">736",8,1,0,0,1,,
"friend gifts for women birthday",5,469,-6,1.21,0.86,1.72,540,">100,000",8,1,0,0,0,,
"hilarious gifts",23,469,19,0.88,0.67,1.07,456,">20,000",8,1,0,0,0,,
"potato gifts",117,469,15,0.85,0.55,1.15,210,">4,000",8,1,0,0,6,,
"promotion gift",23,469,-15,0.94,0.64,1.16,318,">20,000",8,1,0,0,11,,
"church gifts",23,469,8,0.81,0.59,0.99,451,">20,000",8,1,0,0,11,,
"christmas gifts under 10","1,705",469,112,0.93,0.7,1.12,231,275,8,1,0,0,0,,
"funny gifts under 10 dollars",5,469,47,0.76,0.62,1.03,292,">100,000",8,1,0,0,0,,
"gift for home",2,469,21,1.23,0.91,1.58,415,">200,000",8,1,0,0,0,,
"birthday gift box for women",12,469,4,0.78,0.54,1.01,272,">40,000",8,1,0,0,2,,
"gift registry",156,469,18,0.94,0.7,1.15,275,">3,000",8,1,0,0,3,,
"gifts sets",2,469,43,1.17,0.83,1.57,346,">200,000",8,1,0,0,0,,
"gifts for housewarming",5,469,21,1.2,0.86,1.55,382,">100,000",8,1,0,0,1,,
"gifts under 30 dollars for women",2,469,471,1.05,0.81,1.25,169,">200,000",8,1,0,0,0,,
"friends gift",2,469,18,1.2,0.94,1.62,378,">200,000",8,1,0,0,0,,
"adults funny gift",9,467,"n/a",0.81,0.63,1.02,124,">50,000",8,1,0,0,0,,
"family gifts for adults",5,467,129,1.06,0.71,1.23,328,">100,000",8,1,0,0,0,,
"christmas gifts under $10",2,467,360,0.65,0.63,0.89,138,">200,000",8,1,0,0,0,,
"gifts for homesteaders","1,042",467,26,0.87,0.64,1.17,416,">448",8,1,0,0,1,,
"christmas gifts for older women",23,467,185,1.21,0.95,1.46,256,">20,000",8,1,0,0,0,,
"small gifts for him",5,467,28,1.05,0.81,1.23,298,">100,000",8,1,0,0,0,,
"honey gifts",23,467,-28,0.94,0.69,1.21,346,">20,000",8,1,0,0,0,,
"gifts under 75 dollars",2,467,199,1.15,0.94,1.54,285,">200,000",8,1,0,0,0,,
"gift for teen",5,467,25,1.01,0.83,1.21,384,">100,000",8,1,0,0,0,,
"same day delivery birthday gifts",619,467,-2,1.33,0.87,1.8,325,">755",8,1,0,0,0,,
"bizarre gifts",467,467,42,0.78,0.59,1,225,">1,000",8,1,0,0,0,,
"funny friend gifts",5,467,13,1.28,0.89,1.51,350,">100,000",8,1,0,0,0,,
"gift bundles for women",47,467,23,0.94,0.76,1.38,337,">10,000",8,1,0,0,0,,
"gifts for 17 year old girls trendy 2024","1,716",465,17,,,,271,271,8,1,0,0,0,,
"gifts people actually want",535,465,32,1.26,0.95,1.48,432,">869",8,1,0,0,0,,
"mom self care gifts",155,465,11,1.28,0.9,1.5,313,">3,000",8,1,0,0,0,,
"gifts for 25 year old male",642,465,16,1.17,0.92,1.54,346,">724",8,1,0,0,1,,
"gifts for a new mom",8,465,22,1.24,0.85,1.46,363,">60,000",8,1,0,0,0,,
"christmas gift for her",5,465,190,1.38,1,1.82,270,">100,000",8,1,0,0,0,,
"gifts for chemo patients women",155,465,8,1.03,0.67,1.39,366,">3,000",8,1,0,0,0,,
"gift for women over 50",66,465,20,1.22,0.87,1.59,287,">7,000",8,1,0,0,0,,
"gifts under 25 for women",47,465,270,1.18,0.75,1.3,200,">10,000",8,1,0,0,0,,
"religious christmas gifts",16,465,315,1.19,0.92,1.48,220,">30,000",8,1,0,0,0,,
"sister gifts for christmas",5,465,737,1.31,0.94,1.65,270,">100,000",8,1,0,0,1,,
"cheer up gifts",23,465,6,1.01,0.79,1.06,353,">20,000",8,1,0,0,13,,
"christmas gifts for women under 10",58,465,53,1.06,0.75,1.2,283,">8,000",8,1,0,0,0,,
"e gift",509,465,15,1.13,0.84,1.32,324,">914",8,1,0,0,0,,
"engaged gifts for her",78,465,0,1.31,1.03,1.61,277,">6,000",8,1,0,0,4,,
"birthday food gifts",47,465,3,1.21,0.98,1.61,328,">10,000",8,1,0,0,0,,
"mom gift set",23,465,33,0.87,0.56,1.11,345,">20,000",8,1,0,0,0,,
"best pastor gift",58,462,73,0.99,0.83,1.27,196,">8,000",8,1,0,0,0,,
"friendgiving gifts","1,337",460,"n/a",0.87,0.59,0.97,118,344,8,0,1,0,0,,
"goodbye gifts for coworkers women",92,460,26,1.06,0.94,1.42,337,">5,000",8,1,0,0,0,,
"christmas gifts for college students",230,460,"2,191",1.17,0.89,1.39,186,">2,000",8,1,0,0,0,,
"birthday gifts for boss",23,460,-16,1.08,0.77,1.32,335,">20,000",8,1,0,0,0,,
"gifts for sons",2,460,23,1.13,0.88,1.51,339,">200,000",8,1,0,0,0,,
"gifts for a man",5,460,19,1.72,1.19,2.1,328,">100,000",8,1,0,0,0,,
"friend christmas gifts",5,460,93,1.19,0.89,1.46,389,">100,000",8,1,0,0,0,,
"snack gift",23,460,26,1.19,0.79,1.35,325,">20,000",8,1,0,0,2,,
"goodbye gifts",15,460,14,1.03,0.71,1.25,349,">30,000",8,1,0,0,20,,
"joke gifts for women",58,460,24,0.76,0.54,0.93,0,">8,000",8,1,0,0,0,,
"same day delivery gifts for women",153,460,31,1.22,0.92,1.64,388,">3,000",8,1,0,0,0,,
"cute gifts for girlfriend",5,460,-5,1.31,0.98,1.75,273,">90,000",8,1,0,0,0,,
"gag gifts for teens",115,460,51,0.87,0.73,1.21,256,">4,000",8,1,0,0,0,,
"gift for female friend",5,460,18,1.3,0.96,1.68,371,">100,000",8,1,0,0,0,,
"funny gifts for him",15,460,14,1,0.91,1.2,308,">30,000",8,1,0,0,0,,
"cute halloween gifts for women",9,458,44,1.03,0.82,1.24,333,">50,000",8,1,0,0,0,,
"christmas gift set for women",5,458,41,1.01,0.75,1.04,319,">100,000",8,1,0,0,0,,
"womens christmas gift",2,458,125,1.27,0.96,1.62,328,">200,000",8,1,0,0,0,,
"christmas beauty gift sets",51,458,71,0.88,0.68,1.22,340,">9,000",8,1,0,0,0,,
"christmas gifts for mother",5,458,"1,197",1.12,0.94,1.23,256,">100,000",8,1,0,0,0,,
"college christmas gifts",57,458,270,1.16,0.87,1.43,164,">8,000",8,1,0,0,0,,
"strong women gifts",5,458,11,1.15,0.96,1.39,389,">100,000",8,1,0,0,1,,
"birthday gift set for women",15,458,13,0.74,0.51,1.07,347,">30,000",8,1,0,0,0,,
"christmas gifts sets",5,458,77,0.9,0.67,1.12,329,">100,000",8,1,0,0,0,,
"gifts for woman birthday",2,458,10,1.55,1.06,2.09,288,">200,000",8,1,0,0,0,,
"birthday gift woman",5,458,-6,1.58,1.17,2.1,340,">100,000",8,1,0,0,0,,
"gardening gift",11,458,17,1.17,0.92,1.56,286,">40,000",8,1,0,0,4,,
"christmas gifts for her 2024",0,457,"n/a",1.23,1.04,1.43,48,0,8,1,0,0,0,,
"top 2024 christmas gifts",114,457,"n/a",1.12,0.84,1.42,83,">4,000",8,1,1,0,0,,
"funny gifts for women friends",5,457,11,1.23,0.81,1.47,309,">100,000",8,1,0,0,0,,
"halloween birthday gift",5,457,98,1.07,0.85,1.42,295,">100,000",8,1,0,0,0,,
"gifts for her christmas",5,457,86,1.42,1,1.77,319,">100,000",8,1,0,0,0,,
"mens funny gifts",5,457,52,1.14,0.84,1.29,347,">100,000",8,1,0,0,0,,
"flower gifts",5,457,13,0.98,0.77,1.18,358,">100,000",8,1,0,0,2,,
"gifts for high school boys",23,457,48,1.05,0.84,1.45,373,">20,000",8,1,0,0,0,,
"rose gift",5,457,12,1.2,1.03,1.62,303,">100,000",8,1,0,0,2,,
"gifts for boyfriend unique",15,457,5,1.17,0.83,1.41,330,">30,000",8,1,0,0,0,,
"godly gifts for women",457,457,21,1.15,0.79,1.51,334,">1,000",8,1,0,0,0,,
"gifts for your boss",15,457,50,1.22,0.87,1.52,337,">30,000",8,1,0,0,1,,
"the body shop gift set","2,368",457,32,1.25,0.83,1.67,347,193,8,1,0,0,0,,
"gifts for new home",5,457,16,1.18,0.9,1.37,372,">100,000",8,1,0,0,5,,
"funny office gifts for women",46,457,294,0.65,0.45,0.83,94,">10,000",8,1,0,0,0,,
"gifts to cheer someone up",229,457,16,1.02,0.69,1.26,369,">2,000",8,1,0,0,0,,
"funny desk gifts",15,457,45,0.71,0.51,1.03,331,">30,000",8,1,0,0,0,,
"womens gifts for christmas 2024",0,455,"n/a",0.98,0.88,1.09,60,0,8,1,0,0,0,,
"gifts for mom christmas unique",2,455,115,1.41,1.02,1.66,257,">200,000",8,1,0,0,0,,
"gifts for woman unique",5,455,75,1.3,0.97,1.49,331,">100,000",8,1,0,0,0,,
"funny white elephant gifts under $25",5,455,546,0.95,0.64,1.17,199,">90,000",8,1,0,0,0,,
"haloween gifts",5,455,48,0.93,0.78,1.19,268,">100,000",8,1,0,0,0,,
"women's gift",5,455,20,1.4,1.13,1.68,377,">100,000",8,1,0,0,0,,
"halloween gift for adults",7,455,190,0.99,0.67,1.3,278,">70,000",8,1,0,0,0,,
"halloween boxes for gifts",11,455,120,0.66,0.55,0.75,246,">40,000",8,1,0,0,0,,
"funny christmas gift",5,455,"1,338",0.91,0.68,1.11,332,">100,000",8,1,0,0,1,,
"flower gifts for women",5,455,9,0.97,0.76,1.27,379,">100,000",8,1,0,0,0,,
"cotton anniversary gifts",6,455,7,1.51,1.05,1.84,320,">80,000",8,1,0,0,0,,
"gift for mom christmas",5,455,286,1.35,0.98,1.58,246,">100,000",8,1,0,0,0,,
"gifts christmas",5,455,398,1.02,0.82,1.19,190,">100,000",8,1,0,0,1,,
"unique gifts for mom",6,455,23,1.14,0.85,1.44,372,">80,000",8,1,0,0,0,,
"shower steamers aromatherapy birthday gifts for women",0,453,"n/a",,,,36,0,8,1,0,0,0,,
"birthday gifts for women friendship unique",45,453,-26,1.18,0.88,1.47,417,">10,000",8,1,0,0,0,,
"small birthday gifts",5,453,-12,1.03,0.87,1.26,305,">100,000",8,1,0,0,0,,
"graduation gifts for women",5,453,48,1.19,0.91,1.58,395,">100,000",8,1,0,0,11,,
"skeleton gifts",11,453,20,0.99,0.7,1.06,291,">40,000",8,1,0,0,1,,
"love gift",5,453,14,1.31,1,1.68,291,">100,000",8,1,0,0,2,,
"burts bees gift sets","1,344",453,311,0.84,0.72,1,256,337,8,1,0,0,0,,
"funny gifts for boss",23,453,46,1.16,0.79,1.48,435,">20,000",8,1,0,0,0,,
"best friend christmas gift",5,453,303,1.16,0.84,1.47,322,">100,000",8,1,0,0,0,,
"funny birthday gift",5,453,-4,1.19,0.8,1.41,345,">100,000",8,1,0,0,1,,
"best girlfriend gifts",5,453,20,1.28,0.92,1.77,315,">100,000",8,1,0,0,1,,
"best gifts for retirement man",0,451,"n/a",,,,72,0,8,0,1,0,0,,
"bride gifts cute",23,451,45,1.14,0.88,1.48,308,">20,000",8,1,0,0,0,,
"50 dollar white elephant gift",226,451,30,1.09,0.78,1.45,279,">2,000",8,1,0,0,0,,
"gifts for teenage artists",451,451,24,0.99,0.73,1.21,324,">1,000",8,0,1,0,0,,
"20 christmas gifts for women",5,451,158,0.9,0.7,0.96,295,">100,000",8,1,0,0,0,,
"college girl christmas gifts","1,871",451,98,1.16,0.93,1.39,222,241,8,1,0,0,0,,
"gifts for older woman",6,451,64,1.32,0.96,1.58,334,">80,000",8,1,0,0,0,,
"gift for friends",2,451,15,1.37,1.04,1.66,377,">200,000",8,1,0,0,1,,
"15 dollar gifts",113,451,44,1.06,0.84,1.31,316,">4,000",8,1,0,0,0,,
"bf gift",150,451,-4,1.15,0.85,1.31,321,">3,000",8,1,0,0,1,,
"congrats gift",75,451,1,1.15,0.78,1.45,333,">6,000",8,1,0,0,5,,
"nerdy gifts for women",226,451,41,1.1,0.89,1.37,366,">2,000",8,1,0,0,0,,
"dumb gifts",226,451,28,0.9,0.7,1.16,331,">2,000",8,1,0,0,0,,
"sentimental gifts for best friend",45,451,-16,1.38,1.04,1.66,373,">10,000",8,1,0,0,0,,
"funny novelty gifts",5,451,103,0.82,0.63,1.02,338,">90,000",8,1,0,0,0,,
"personalized office gifts",11,451,20,0.84,0.61,1.04,366,">40,000",8,1,0,0,0,,
"next day delivery gifts",226,451,-11,1.23,0.93,1.52,415,">2,000",8,1,0,0,0,,
"moms birthday gifts",5,451,-9,1.47,1.03,1.91,360,">100,000",8,1,0,0,0,,
"adult daughter birthday gifts",9,450,-1,1.55,1.16,1.91,290,">50,000",8,1,0,0,0,,
"plant mom gifts",45,450,1,1.05,0.82,1.29,285,">10,000",8,1,0,0,1,,
"20 gifts for women",5,450,367,1.09,0.82,1.15,241,">100,000",8,1,0,0,0,,
"birthday gifts for sisters",5,450,12,1.3,0.95,1.71,290,">100,000",8,1,0,0,2,,
"christian gifts for mom",45,450,15,0.97,0.78,1.25,328,">10,000",8,1,0,0,3,,
"rose gifts for women",5,450,14,1.18,0.98,1.35,394,">90,000",8,1,0,0,9,,
"cute anniversary gifts for her",15,450,4,1.5,1.11,2.04,236,">30,000",8,1,0,0,0,,
"pampering gifts",56,450,8,0.87,0.84,1.32,297,">8,000",8,1,0,0,0,,
"women empowerment gifts",150,450,21,0.75,0.55,0.97,437,">3,000",8,1,0,0,1,,
"mini gift",5,450,8,0.73,0.68,1.01,381,">100,000",8,1,0,0,2,,
"birthday delivery gifts",23,450,-8,1.01,0.97,1.33,298,">20,000",8,1,0,0,0,,
"gifts for her under 10 dollars",15,450,150,0.87,0.82,1.09,190,">30,000",8,1,0,0,0,,
"gift woman",5,450,21,1.59,1.24,1.93,311,">100,000",8,1,0,0,0,,
"boss day gifts",15,450,277,1.11,0.8,1.36,676,">30,000",8,1,0,0,12,,
"bride gifts for women",0,448,"n/a",,,,48,0,8,0,1,0,0,,
"get well gifts for teenage boys",448,448,6,0.87,0.63,1.04,275,">1,000",8,1,0,0,0,,
"$10 gift",11,448,32,1.27,0.82,1.54,293,">40,000",8,1,0,0,1,,
"25 days of christmas gifts",45,448,329,1.11,0.94,1.41,71,">10,000",8,1,0,0,0,,
"bath spa gifts for women",75,448,41,1.1,0.89,1.42,284,">6,000",8,1,0,0,1,,
"birthday gift for older woman",4,448,1,1.27,0.91,1.71,396,">100,000",8,1,0,0,0,,
"funny anniversary gifts",4,448,-7,1.17,0.84,1.4,1,">100,000",8,1,0,0,0,,
"bundle gifts for women",45,448,56,0.9,0.64,1.11,357,">10,000",8,1,0,0,0,,
"christmas gifts under 5",4,448,223,0.84,0.57,0.94,146,">100,000",8,1,0,0,0,,
"cute gift for girlfriend",5,448,11,1.41,1.06,2.18,297,">90,000",8,1,0,0,0,,
"going away gifts",45,448,-25,1.28,0.95,1.53,384,">10,000",8,1,0,0,13,,
"novelty gifts for adults",9,448,117,0.81,0.73,0.9,178,">50,000",8,1,0,0,0,,
"hand lotion gift set for women",448,448,188,1.29,0.93,1.53,250,">1,000",8,1,0,0,1,,
"small christmas gift bags 4 x 6",446,446,32,0.82,0.73,1.1,252,">1,000",8,0,1,0,0,,
"best self care gifts",22,446,7,1.18,0.85,1.39,399,">20,000",8,1,0,0,0,,
"best gifts under 35 dollars",2,446,292,1.35,0.93,1.41,230,">200,000",8,1,0,0,0,,
"gifts for christmas for women",4,446,344,1,0.78,1.35,307,">100,000",8,1,0,0,0,,
"gifts for women in their 50s","1,168",446,75,1.36,0.96,1.52,320,">382",8,1,0,0,0,,
"funny gifts for teenagers",74,446,12,0.85,0.65,1.07,298,">6,000",8,1,0,0,0,,
"womens gift box",4,446,28,1.08,0.86,1.46,282,">100,000",8,1,0,0,0,,
"15 dollar gifts for women",74,446,235,1.03,0.69,1.29,128,">6,000",8,1,0,0,0,,
"tiny gifts for women",11,446,56,0.77,0.61,1.01,400,">40,000",8,1,0,0,0,,
"gadget gifts",11,446,62,1.13,0.71,1.39,377,">40,000",8,1,0,0,1,,
"bday gifts",2,446,-6,1.26,0.84,1.58,287,">200,000",8,1,0,0,0,,
"honey bee gifts",50,446,1,1.03,0.77,1.19,281,">9,000",8,1,0,0,1,,
"silly gift",64,446,17,0.94,0.71,1.15,343,">7,000",8,1,1,0,0,,
"kitchen gift set",4,446,31,1.02,0.71,1.04,353,">100,000",8,1,0,0,0,,
"halloween gifts for girls 10-12",6,445,76,,,,249,">70,000",8,0,1,0,0,,
"aesthetic gifts for women",9,445,18,1.22,0.76,1.68,351,">50,000",8,1,0,0,0,,
"gift for teenage boys 16-18",445,445,35,1.02,0.86,1.28,285,">1,000",8,1,0,0,0,,
"5.00 gifts for women",49,445,214,0.72,0.56,0.87,123,">9,000",8,1,0,0,0,,
"gifts for adult children",45,445,420,0.98,0.79,1.46,122,">10,000",8,1,0,0,0,,
"food boxes for gifts",9,445,10,0.84,0.62,1.11,328,">50,000",8,1,0,0,0,,
"faith gifts",15,445,17,1.05,0.76,1.39,318,">30,000",8,1,0,0,3,,
"gifts for mom after giving birth",111,445,9,1.06,0.82,1.42,296,">4,000",8,1,0,0,0,,
"self love gifts",22,445,9,0.97,0.72,1.19,332,">20,000",8,1,0,0,4,,
"religious gifts for women christian",11,445,7,0.99,0.67,1.16,335,">40,000",8,1,0,0,1,,
"gifts for office",4,445,55,0.82,0.58,1.01,400,">100,000",8,1,0,0,0,,
"gift sets for her",15,445,150,1.14,0.92,1.29,302,">30,000",8,1,0,0,0,,
"best gift",22,445,59,1.11,0.77,1.35,415,">20,000",8,1,0,0,0,,
"cool tech gifts for him",89,443,-12,,,,136,">5,000",8,1,0,0,0,,
"fun halloween gifts",6,443,56,0.84,0.56,1.02,509,">80,000",8,1,0,0,1,,
"christmas gifts under 15 dollars",4,443,138,1.04,0.83,1.19,299,">100,000",8,1,0,0,0,,
"women gifts under 20",44,443,47,0.97,0.76,1.16,392,">10,000",8,1,0,0,0,,
"coffee gift sets",15,443,27,1.11,0.87,1.43,289,">30,000",8,1,0,0,0,,
"birthday gifts for female friend",4,443,9,1.53,1.09,1.81,390,">100,000",8,1,0,0,0,,
"gifts for home decor",4,443,25,0.98,0.79,1.34,326,">100,000",8,1,0,0,0,,
"zen gifts",44,443,20,1.09,0.8,1.4,339,">10,000",8,1,0,0,1,,
"christmas gifts sets for women",4,443,90,1.02,0.75,1.32,341,">100,000",8,1,0,0,1,,
"birthday gift sets",4,443,15,1.04,0.69,1.47,408,">100,000",8,1,0,0,0,,
"creative gifts for women",4,443,22,1.28,0.96,1.59,338,">100,000",8,1,0,0,0,,
"baby shower hostess gifts",773,443,6,0.8,0.59,0.91,285,">573",8,1,0,0,1,,
"top gifts for teens",22,443,118,1.31,1.01,1.6,334,">20,000",8,1,0,0,0,,
"wellness gifts for her",4,441,41,1,0.83,1.18,286,">100,000",8,1,0,0,0,,
"gifts for people with depression",441,441,61,1.01,0.77,1.4,358,">1,000",8,1,0,0,0,,
"cool small gifts",4,441,18,1.07,0.86,1.29,432,">100,000",8,1,0,0,0,,
"welcome back gift",22,441,15,1,0.62,1.21,316,">20,000",8,1,0,0,0,,
"spa gift box",74,441,23,1.07,0.79,1.19,340,">6,000",8,1,0,0,3,,
"engagement gift for couple",22,441,27,1.2,0.94,1.5,304,">20,000",8,1,0,0,0,,
"gifts under 100",7,441,542,1.29,1.07,1.48,156,">60,000",8,1,0,0,0,,
"friend gifts for women unique",4,441,41,1.24,1.01,1.6,348,">100,000",8,1,0,0,0,,
"funny gifts for girlfriend",15,441,16,1.1,0.83,1.4,269,">30,000",8,1,0,0,0,,
"birthday gifts for mother",4,441,10,1.45,1,1.96,339,">100,000",8,1,0,0,0,,
"cheap gifts for large groups",0,439,"n/a",,,,84,0,8,0,1,0,0,,
"spa box gift set for women",439,439,24,0.78,0.6,1.06,249,">1,000",8,1,0,0,0,,
"funny ways to gift money",44,439,105,0.69,0.53,0.8,124,">10,000",8,1,0,0,0,,
"gift for a woman",4,439,15,1.3,0.95,1.61,402,">100,000",8,1,0,0,0,,
"new job gift",22,439,-6,1.17,0.92,1.43,277,">20,000",8,1,0,0,4,,
"self care gift set",88,439,27,1,0.8,1.38,397,">5,000",8,1,0,0,0,,
"artsy gifts for women",220,439,49,1.33,1.06,1.7,290,">2,000",8,1,0,0,0,,
"gifts for under 25 dollars",49,439,49,1.3,0.99,1.54,303,">9,000",8,1,0,0,0,,
"adventure time gifts",22,439,22,0.52,0.42,0.69,216,">20,000",8,1,0,0,0,,
"gifts for under 10 dollars",4,439,53,0.93,0.67,1.21,400,">100,000",8,1,0,0,0,,
"going away gifts for women",44,439,54,1.31,0.97,1.68,391,">10,000",8,1,0,0,1,,
"top womens gifts",49,439,29,,,,302,">9,000",8,1,0,0,0,,
"mothers gift",4,439,23,1.45,1.05,1.98,225,">100,000",8,1,0,0,0,,
"best gifts for second time mom",0,438,"n/a",,,,36,0,8,0,1,0,0,,
"christmas 2024 gifts women",55,438,"n/a",,,,59,">8,000",8,1,0,0,0,,
"home decor gift",4,438,17,1.21,0.92,1.59,430,">100,000",8,1,0,0,0,,
"christmas gifts for college boys",88,438,229,1.21,0.85,1.46,180,">5,000",8,1,0,0,0,,
"big little gifts",2,438,-11,0.79,0.7,1.12,349,">200,000",8,1,0,0,0,,
"christmas gift women",4,438,653,1.26,0.93,1.52,316,">100,000",8,1,0,0,0,,
"gifts for christians",5,438,112,0.95,0.69,1.16,264,">90,000",8,1,0,0,0,,
"comforting gifts for women",63,438,11,1.27,0.88,1.63,362,">7,000",8,1,0,0,0,,
"engagement gift for women",6,438,11,1.44,1.11,1.65,332,">70,000",8,1,0,0,1,,
"aroma therapy gifts",55,438,63,,,,320,">8,000",8,1,0,0,0,,
"christmas gifts under 20",73,438,"1,581",0.98,0.74,1.21,319,">6,000",8,1,0,0,0,,
"birthday food gifts for women",22,438,10,0.91,0.64,1.17,395,">20,000",8,1,0,0,0,,
"gifts for college students male",110,438,315,1.19,0.9,1.43,162,">4,000",8,1,0,0,0,,
"gift for moms birthday",4,438,16,1.18,0.97,1.4,354,">100,000",8,1,0,0,0,,
"christian woman gifts",11,438,52,1.03,0.9,1.33,328,">40,000",8,1,0,0,0,,
"gifts under 15 dollars for women",2,438,55,0.94,0.6,1.3,361,">200,000",8,1,0,0,0,,
"gifts for teenagers boys",55,438,506,0.99,0.81,1.24,241,">8,000",8,1,0,0,0,,
"animal lover gifts",9,438,23,1.16,0.82,1.43,404,">50,000",8,0,1,0,0,,
"$30 gifts",4,436,899,0.82,0.65,1.07,194,">100,000",8,1,0,0,0,,
"christmas gifts for college women",4,436,213,,,,83,">100,000",8,1,0,0,0,,
"silly christmas gifts",87,436,182,1.01,0.69,1.24,166,">5,000",8,1,0,0,0,,
"small gifts for girlfriend",4,436,13,1.08,0.79,1.46,338,">100,000",8,1,0,0,0,,
"cute little gifts for women",4,436,29,,,,332,">100,000",8,1,0,0,0,,
"cool weird gifts",87,436,149,0.89,0.62,0.94,314,">5,000",8,1,0,0,0,,
"black gifts",2,436,17,1.12,0.9,1.38,296,">200,000",8,1,0,0,0,,
