"Keyword Phrase","Magnet IQ Score","Search Volume","Search Volume Trend","H10 PPC Sugg. Bid","H10 PPC Sugg. Min Bid","H10 PPC Sugg. Max Bid","Sponsored ASINs","Competing Products","CPR","Organic","Smart Complete","Amazon Recommended","Title Density",,
"womens socks bulk",11,571,6,0.93,0.76,1.13,383,">50,000",9,1,0,0,0,,
"sinus massager","1,710",571,11,1.79,1.2,2.31,321,334,9,1,0,0,0,,
"travel socks",63,571,-6,1.46,1.23,1.8,366,">9,000",9,1,0,0,1,,
"womens travel",3,559,2,0.88,0.7,1.17,516,">200,000",9,1,0,0,0,,
"stanley cup glacier","5,245",535,-80,0.58,0.5,0.67,204,102,9,1,0,0,0,,
"renpho eye massagers","3,849",535,0,2.39,1.95,2.79,199,139,9,1,0,0,0,,
"crochet potato",776,535,7,0.75,0.64,0.93,261,">689",9,1,0,0,10,,
"stanley iceflow flip straw","1,877",535,13,0.75,0.57,0.98,160,285,9,1,0,0,6,,
"vaso stanley 40 oz",268,535,-24,0.53,0.42,0.65,361,">2,000",9,1,0,0,0,,
"stanley light blue","1,542",535,-12,0.63,0.41,0.84,137,347,9,1,0,0,0,,
"snail headband for washing face",939,535,-5,0.58,0.47,0.72,219,570,9,1,0,0,2,,
"stanley aerolight 20 oz. transit bottle","13,375",535,-10,0.74,0.56,0.88,51,40,9,1,0,0,0,,
"lego daffodils","1,474",535,1,0.65,0.45,0.73,148,363,9,1,0,0,0,,
"vintage glass coffee mugs",915,535,-15,0.59,0.46,0.74,320,">585",9,1,0,0,9,,
"dorm snacks for college students","1,438",535,-35,0.96,0.59,1.31,409,372,9,1,0,0,0,,
"oversize blanket hoodie",535,535,8,0.82,0.74,1.02,289,">1,000",9,1,0,1,0,,
"fukkuda electric candle lighter","3,386",535,-36,0.82,0.59,0.88,172,158,9,1,0,0,0,,
"board for charcuterie",89,535,28,1.1,0.83,1.26,255,">6,000",9,1,0,0,0,,
"fall fuzzy socks",632,535,-36,0.86,0.68,1.19,719,">847",9,1,0,0,0,,
"bed socks for cold feet womens",535,535,91,1.14,0.87,1.43,317,">1,000",9,1,0,0,0,,
"christmas stockings stuffers for women",54,535,55,1.01,0.75,1.31,265,">10,000",9,1,0,0,0,,
"10 year old girl stuff",535,535,-2,1.21,1,1.53,339,">1,000",9,1,0,0,0,,
"non fiction books for adults",5,535,-10,0.83,0.64,1.05,321,">100,000",9,1,0,0,0,,
"solar decor",27,535,-2,1.04,0.75,1.08,325,">20,000",9,1,0,1,0,,
"eye strain relief",712,535,-15,2.04,1.58,2.69,284,">751",9,1,0,0,5,,
"wiskey","1,390",535,8,1.3,0.96,1.6,267,385,9,1,0,0,0,,
"light up duck","1,390",535,-4,0.94,0.75,0.99,224,385,9,1,0,0,16,,
"silicone lamp",535,535,19,0.94,0.82,1.15,289,">1,000",9,1,0,0,2,,
"fuzzy winter socks",535,535,771,0.94,0.72,1.14,252,">1,000",9,1,0,0,0,,
"toddler electronics",54,535,7,0.87,0.72,1.2,433,">10,000",9,1,0,0,0,,
"eye massager mask","1,133",535,18,2.58,2.08,2.8,253,">472",9,1,0,0,4,,
"plush socks women",535,535,26,0.87,0.68,1.19,404,">1,000",9,1,0,0,0,,
"bathroom book",76,535,1,0.79,0.62,0.87,370,">7,000",9,1,0,0,5,,
"college food",535,535,-35,0.98,0.61,1.3,381,">1,000",9,1,0,0,0,,
"hydroponic vase",535,535,-1,0.82,0.62,1.12,285,">1,000",9,1,0,0,5,,
"burt bees hand cream","1,989",535,12,1.04,0.9,1.33,280,269,9,1,0,0,0,,
"the book of useless information","3,452",535,34,0.91,0.65,1.05,169,155,9,1,0,0,2,,
"pretty coffee mugs for women",134,535,20,0.66,0.45,0.78,356,">4,000",9,1,0,0,0,,
"birthday present for 7 year old girl",535,535,-1,1.42,1.1,1.7,283,">1,000",9,1,0,0,0,,
"window garden",13,535,2,0.76,0.56,1.04,380,">40,000",9,1,0,1,2,,
"friend birthday",3,535,-13,1.27,0.87,1.56,328,">200,000",9,0,0,1,15,,
"up disney",18,535,4,0.57,0.35,0.65,288,">30,000",9,1,0,0,0,,
"party prizes for adults",54,535,8,0.84,0.65,1.08,395,">10,000",9,1,0,0,0,,
"portable safe box",89,535,-5,0.92,0.72,1.5,356,">6,000",9,0,0,1,11,,
"washable hair dye for kids","1,918",535,6,0.89,0.65,1.14,369,279,9,1,0,0,3,,
"macallan whiskey","3,282",535,10,1.03,0.84,1.25,2,163,9,1,0,0,1,,
"instant camera kids",910,535,13,1.55,1.15,2.04,323,">588",9,1,0,0,0,,
"plant accessories for women",18,534,"n/a",1.01,0.79,1.24,12,">30,000",9,1,0,0,0,,
"way big hoodie",27,534,"n/a",1.01,0.89,1.29,135,">20,000",9,1,0,0,0,,
"toys 8 + year old girl",27,534,10,1.25,0.9,1.59,278,">20,000",9,1,0,0,0,,
"2024 travel must haves",107,534,-17,0.92,0.74,1.26,316,">5,000",9,1,0,0,0,,
"chroma stanley","8,754",534,22,0.61,0.45,0.67,63,61,9,1,0,0,0,,
"muid benson lying flat duck night light","4,991",534,4,1.05,1,1.1,111,107,9,1,0,0,1,,
"christmas gofts for mom",5,534,146,1.14,0.79,1.44,105,">100,000",9,1,0,0,0,,
"memory books for keepsakes",59,534,12,0.89,0.71,1.08,274,">9,000",9,1,0,0,0,,
"billion dollar pack","267,000",534,6,1.02,0.93,1.11,11,2,9,1,0,0,1,,
"7-8 year old girl toys",89,534,104,1.34,1.1,1.51,124,">6,000",9,1,0,0,0,,
"burt’s bees",178,534,12,1.15,0.95,1.6,246,">3,000",9,1,0,0,2,,
"cozy hoodie blanket",534,534,123,0.91,0.76,1.13,217,">1,000",9,1,0,0,2,,
"funny stocking stuffers for women",67,534,40,0.9,0.64,1.12,264,">8,000",9,1,0,0,0,,
"calcetines",7,534,-23,1.08,0.81,1.32,377,">80,000",9,1,0,0,0,,
"toys for 10 year old girl",178,534,1,1.33,1.06,1.63,365,">3,000",9,1,0,0,0,,
"less than 10 dollars items","1,143",534,0,1,0.61,1.34,350,">467",9,1,0,0,0,,
"pack of fuzzy socks women",178,534,263,1.01,0.76,1.21,244,">3,000",9,1,0,0,0,,
"womens wearable blanket",534,534,30,0.93,0.78,1.08,400,">1,000",9,1,0,0,0,,
"plant starter kit",267,534,-5,0.82,0.67,0.98,282,">2,000",9,1,0,1,4,,
"ladies stocking stuffers",53,534,90,1.07,0.84,1.34,279,">10,000",9,1,0,0,0,,
"outdoor garden",5,534,-25,0.94,0.78,1.22,454,">100,000",9,1,0,0,6,,
"smoked whiskey kit","1,268",534,13,2.08,1.8,2.4,219,421,9,1,0,0,0,,
"lego lotus","2,384",534,0,0.65,0.55,0.83,245,224,9,1,0,0,1,,
"funny throw blanket",134,534,3,0.83,0.6,1.06,396,">4,000",9,1,0,0,1,,
"pink lego set",549,534,-1,0.71,0.55,0.91,335,">972",9,1,0,0,0,,
"teacher things",53,534,-4,0.77,0.51,0.99,373,">10,000",9,1,0,0,0,,
"smores fire pit",534,534,14,1.07,0.8,1.44,271,">1,000",9,1,0,0,8,,
"cozy socks for girls",178,534,28,0.86,0.66,1.11,302,">3,000",9,1,0,0,0,,
"potato toy",267,534,2,0.51,0.36,0.63,294,">2,000",9,1,0,0,7,,
"funny coffee table books",267,534,1,0.64,0.53,0.89,333,">2,000",9,1,0,0,0,,
"super soft socks",27,534,7,1.32,1.05,1.48,386,">20,000",9,1,0,0,0,,
"comfortable socks for women",9,534,1,1.42,1.07,1.61,441,">60,000",9,1,0,0,0,,
"coffee cup sets",67,534,6,0.61,0.46,0.76,343,">8,000",9,1,0,0,1,,
"online",5,534,-8,0.79,0.55,0.96,343,">100,000",9,1,0,0,33,,
"madden 25 xbox series x digital code","69,429",486,5,1.04,0.47,1.2,4,7,9,1,0,0,0,,
"travel cubes for packing women compression",61,486,441,1.38,1.09,1.62,108,">8,000",9,1,0,0,0,,
"stanley ice flow accessories","2,325",486,-20,0.85,0.56,0.96,308,209,9,1,0,0,0,,
"christmas toys for girls age 6-8",49,486,77,1.27,1,1.47,145,">10,000",9,1,0,0,0,,
"toys for girls 9-10",49,486,3,1.11,0.86,1.26,337,">10,000",9,1,0,0,0,,
"couples lego set","1,032",486,5,0.52,0.41,0.74,341,471,9,1,0,0,0,,
"womens warm socks size 9-11",97,486,201,1.17,0.92,1.32,141,">5,000",9,1,0,0,0,,
"cruise travel essentials",97,486,-4,0.9,0.78,1.56,259,">5,000",9,1,0,0,0,,
"tous for 8 year old girl",723,486,45,1.41,1.12,1.62,274,672,9,1,0,0,0,,
"temple massager for headaches","1,553",486,7,1.96,1.48,2.29,300,313,9,1,0,0,0,,
"women stocking stuffer",16,486,94,1.58,1.17,1.85,228,">30,000",9,1,0,0,0,,
"christmas presents for sister",12,486,720,1.42,1.07,1.72,281,">40,000",9,1,0,0,1,,
"spa sets",122,486,7,0.96,0.77,1.26,325,">4,000",9,1,0,0,0,,
"christmas presents for girlfriend",12,486,"1,766",1.52,1.17,2.14,205,">40,000",9,1,0,0,1,,
"plant starter",61,486,-1,1.27,0.95,1.56,325,">8,000",9,0,0,1,6,,
"travel accesories",5,486,-2,0.94,0.77,1.3,351,">100,000",9,1,0,0,0,,
"amezon",2,486,14,1.03,0.57,1.15,319,">200,000",9,1,0,0,0,,
"under 20 dollars for women",2,486,12,0.79,0.57,0.96,364,">200,000",9,1,0,0,0,,
"shower spa",24,486,1,1.31,0.95,1.66,347,">20,000",9,1,0,0,1,,
"candy box variety pack",97,486,-10,0.83,0.54,1.11,253,">5,000",9,1,0,0,2,,
"spa accessories for women",61,486,5,0.88,0.73,1.15,424,">8,000",9,1,0,0,0,,
"college essentials for guys",737,486,-8,0.8,0.54,1.11,360,">659",9,1,0,0,1,,
"useful stocking stuffers",122,486,739,0.89,0.59,1.14,253,">4,000",9,1,0,0,0,,
"teen electronics",122,486,28,1.12,0.92,1.48,261,">4,000",9,1,0,0,0,,
"up book","4,050",486,12,0.7,0.52,0.81,271,">120",9,1,0,0,0,,
"birthday kit",16,486,-2,0.7,0.56,0.89,399,">30,000",9,0,0,1,0,,
"teacher appreciation",12,486,-23,0.97,0.7,1.16,388,">40,000",9,1,0,0,29,,
"home garden",7,486,-6,1.01,0.74,1.32,356,">70,000",9,1,0,1,3,,
"girls presents",6,486,5,1.3,1.06,1.66,328,">80,000",9,1,0,0,1,,
"bridal shower prizes",243,486,-49,0.73,0.63,0.95,622,">2,000",9,1,0,0,3,,
"international",2,486,14,0.93,0.66,1.22,333,">200,000",9,1,0,0,42,,
"purchases",8,486,-3,0.79,0.56,1.15,297,">60,000",9,0,0,1,1,,
"cute positive potato",760,484,"n/a",0.96,0.74,0.98,24,637,9,1,0,0,2,,
"30th anniversary ps5","96,800",484,-12,0.66,0.4,1.1,12,5,9,1,0,0,0,,
"call of duty black ops 6 digital code ps5","161,333",484,266,1,0.45,1.06,4,3,9,1,0,0,0,,
"massaging eye mask heat and cooling","1,541",484,25,2.28,1.74,2.85,271,314,9,1,0,0,0,,
"body restore bloom shower steamers","2,420",484,288,1.61,1.14,2.11,163,200,9,0,0,1,0,,
"renpho eye massager eyeris 3","4,840",484,1,2.32,1.64,2.86,145,100,9,1,0,0,0,,
"roses lego set",594,484,-3,0.78,0.59,0.95,221,815,9,1,0,0,0,,
"smirly cutting board set","4,440",484,-28,0.99,0.88,1.11,213,109,9,1,0,0,0,,
"cámara instantánea para niños","1,264",484,24,1.75,1.35,2.13,363,383,9,1,0,0,0,,
"balcony fire pit for apartment",609,484,-6,1.26,0.86,1.63,379,">795",9,1,0,0,0,,
"stocking stuffers for women unique",69,484,41,1.04,0.77,1.4,327,">7,000",9,1,0,0,0,,
"lego rose bouquet",763,484,1,0.79,0.54,0.93,301,634,9,1,0,0,2,,
"touchat wearable blanket hoodie","1,786",484,35,1,0.9,1.07,204,271,9,1,0,1,0,,
"cocktail accessories for drinks","1,126",484,-1,1.13,0.8,1.42,383,430,9,1,0,0,1,,
"at home date night kit","1,301",484,-23,0.69,0.57,0.95,304,372,9,1,0,0,1,,
"things for 8 year old girls",484,484,4,1.26,0.97,1.63,375,">1,000",9,1,0,0,0,,
"kids electronics ages 8-12",97,484,37,1.43,1.09,1.77,245,">5,000",9,1,0,0,0,,
"christmas gifta",2,484,179,1.14,0.84,1.71,263,">200,000",9,1,0,0,0,,
"prime days",5,484,-91,1.4,0.91,2.22,474,">100,000",9,1,0,0,0,,
"gufts for dad",5,484,124,1.72,1.37,2.3,253,">100,000",9,1,0,0,0,,
"shower fizzies aromatherapy","1,150",484,5,1.84,1.35,2.23,264,421,9,0,0,1,0,,
"soft fuzzy socks",242,484,4,1.03,0.81,1.22,384,">2,000",9,1,0,0,0,,
"thanksgiving care package","2,469",484,305,0.74,0.58,1.06,156,196,9,1,0,0,1,,
"planter terrariums",546,484,4,0.63,0.49,0.82,300,">887",9,1,0,0,1,,
"regalos para niños de 8 años",484,484,4,1.31,1.08,1.56,415,"1,000",9,1,0,0,0,,
"stocking stuff",48,484,"1,166",0.83,0.73,1.07,219,">10,000",9,1,0,0,0,,
"sherpa hoodie blanket",598,484,62,0.8,0.69,1.03,325,">810",9,1,0,0,1,,
"presents for moms",10,484,17,1.27,1.05,1.63,375,">50,000",9,1,0,0,0,,
"christmas products",2,484,56,1.42,0.92,1.78,288,">200,000",9,1,0,0,1,,
"medias para frio mujer",484,484,8,1.2,0.95,1.35,402,">1,000",9,1,0,0,0,,
"tabletop smores",845,484,10,1.05,0.83,1.35,274,">573",9,1,0,0,0,,
"stanley hot",484,484,-1,0.59,0.51,0.68,372,">1,000",9,1,0,0,0,,
"small firepit",161,484,20,1.09,0.77,1.41,326,">3,000",9,1,0,0,1,,
"adult hooded blanket",484,484,5,0.81,0.69,0.99,313,">1,000",9,1,0,0,0,,
"long fluffy socks",484,484,9,0.69,0.54,0.82,358,">1,000",9,1,0,0,1,,
"scarp book","4,400",484,-4,0.92,0.62,1.04,100,110,9,1,0,0,1,,
"calpack",769,484,-15,1.04,0.76,1.23,304,629,9,1,0,0,0,,
"things for girlfriend",48,484,6,1.16,0.87,1.64,422,">10,000",9,1,0,0,0,,
"fire pit small",161,484,10,1.09,0.78,1.38,399,">3,000",9,1,0,0,0,,
"mens care package",10,484,4,0.8,0.67,1.09,342,">50,000",9,1,0,0,0,,
"table top smores",687,484,11,1.11,0.81,1.26,284,">705",9,1,0,0,0,,
"womens socks winter",48,484,82,1.11,0.86,1.34,227,">10,000",9,1,0,0,1,,
"lego cute",161,484,2,0.69,0.48,0.83,304,">3,000",9,1,0,0,0,,
"stocking fillers",121,484,220,0.78,0.67,1.02,285,">4,000",9,1,0,0,3,,
"inside fire pit",484,484,11,0.93,0.75,1.42,383,">1,000",9,1,0,0,0,,
"vintage mug",161,484,4,0.64,0.46,0.75,315,">3,000",9,1,0,0,0,,
"outdoor home decor",5,484,-5,0.87,0.72,0.99,395,">100,000",9,1,0,0,1,,
"funny birthday candles",97,484,-28,1.02,0.78,1.26,360,">5,000",9,1,0,0,1,,
"lounge socks","1,517",484,7,1.12,0.91,1.42,337,319,9,1,0,0,3,,
"terrarium accessories",69,484,-7,0.94,0.71,1.27,374,">7,000",9,1,0,0,0,,
"toiletries for women","2,123",484,6,0.86,0.67,1.31,311,228,9,1,0,0,0,,
"beauty boxes for women",24,484,-9,0.9,0.7,1.18,400,">20,000",9,1,0,0,0,,
"pixar up",161,484,-19,0.34,0.25,0.57,220,">3,000",9,1,0,0,21,,
"disneyland autograph book","3,044",484,-16,0.57,0.39,0.84,225,159,9,1,0,0,1,,
"things for 5 dollars",48,484,-11,0.9,0.71,1.48,328,">10,000",9,1,0,0,0,,
"steam wallet","13,829",484,-14,0.83,0.44,1.23,44,35,9,1,0,0,7,,
"tomorrow delivery items",534,484,-22,1.48,0.99,2.14,457,">906",9,1,0,0,0,,
"presents for girlfriend",8,484,-4,1.32,1.11,1.94,313,">60,000",9,1,0,0,0,,
"outdoor yard decor",5,484,-14,0.82,0.72,1.03,375,">100,000",9,1,0,1,0,,
"teachers supplies for classroom",16,484,-23,0.74,0.52,0.92,518,">30,000",9,1,0,0,0,,
"herb plants live",121,484,14,0.51,0.34,0.69,327,">4,000",9,1,0,0,0,,
"toys for 6 year old girls best sellers",575,484,-2,1.35,1.16,1.62,369,842,9,1,0,0,0,,
"hooded blankets",484,484,19,0.81,0.68,0.98,330,">1,000",9,1,0,0,0,,
"best travel accessories",5,484,-23,0.93,0.7,1.23,357,">100,000",9,1,0,0,0,,
"birthday presents for girls",5,484,-16,1.35,1.21,1.63,358,">100,000",9,1,0,0,0,,
"christmas presents for 9 year old girls",484,484,197,1.19,0.9,1.45,142,">1,000",9,1,0,0,0,,
"wedding shower","1,294",484,-28,0.75,0.62,1.05,439,374,9,1,0,0,9,,
"packing cubes for suitcases",484,484,-62,1.15,0.87,1.33,500,">1,000",9,1,0,0,18,,
"scotch whiskey",121,484,-1,0.94,0.69,1.07,235,">4,000",9,1,0,0,1,,
"back yard",12,484,-15,1.01,0.65,1.21,456,">40,000",9,1,0,0,8,,
"socks warm",16,484,36,1.17,0.94,1.35,367,">30,000",9,1,0,0,1,,
"lego minecraft cherry blossom garden","2,634",482,-24,0.83,0.43,0.95,75,183,9,1,0,0,0,,
"existential crisis goose","14,606",482,-45,1.15,1.01,1.31,12,33,9,1,0,0,0,,
"2024 encyclopedia set","7,415",482,0,0.57,0.28,0.77,65,65,9,1,0,0,0,,
"stanley cup for hot drinks","1,401",482,15,0.8,0.6,0.91,372,344,9,1,0,0,0,,
"wine and cheese board deck","6,986",482,45,0.68,0.62,1.09,28,69,9,1,0,0,1,,
"rayonner electric candle lighter rechargeable usb arc lighter","1,601",482,3,0.61,0.55,0.67,238,301,9,1,0,0,0,,
"cozy warm blanket hoodie",482,482,185,1,0.75,1.15,197,">1,000",9,0,0,1,0,,
"roses lego",657,482,-12,0.77,0.56,0.94,226,734,9,1,0,0,0,,
"name printer label machine",916,482,-10,1.45,0.98,1.54,341,526,9,1,0,0,0,,
"wearable hoodie blanket",482,482,9,0.89,0.76,1.09,407,">1,000",9,1,0,0,0,,
"cozy winter socks for women",241,482,460,1.09,0.89,1.26,131,">2,000",9,1,0,0,0,,
"toys for 8 year old girls best sellers",542,482,17,0.88,0.67,1.54,304,890,9,1,0,0,0,,
"portable tabletop fire pit",482,482,12,1.1,0.82,1.38,295,">1,000",9,1,0,0,3,,
"cute fall socks",60,482,-40,1.1,0.83,1.24,743,">8,000",9,1,0,0,0,,
"outdoor statue",48,482,-19,0.84,0.69,0.99,306,">10,000",9,1,0,1,2,,
"womens care package",5,482,-7,0.67,0.57,0.97,336,">90,000",9,1,0,0,0,,
"funny lamps",482,482,6,0.76,0.62,0.96,319,">1,000",9,1,0,0,1,,
"chicken night light","1,819",482,1,0.81,0.7,1.06,260,">265",9,1,0,0,9,,
"crochet dolls",241,482,-3,0.79,0.55,0.8,302,">2,000",9,1,0,0,4,,
"burt",161,482,1,0.92,0.74,1.06,308,">3,000",9,1,0,0,0,,
"fluffy socks cute",482,482,115,1.08,0.85,1.19,195,">1,000",9,1,0,0,0,,
"multipack snacks",482,482,-22,1.5,1.1,1.84,317,">1,000",9,1,0,0,0,,
"turtle decorations",48,482,4,0.68,0.51,0.82,325,">10,000",9,1,0,0,0,,
"bee baby shower",96,482,-3,0.62,0.43,0.79,291,">5,000",9,1,0,0,19,,
"seed kit",241,482,-14,0.8,0.61,1.13,261,">2,000",9,0,0,1,3,,
"up movie merchandise",69,482,0,0.57,0.52,0.83,300,">7,000",9,1,0,0,4,,
"oversized wearable blanket",482,482,29,0.86,0.69,1.06,341,">1,000",9,1,0,1,6,,
"hoodie blankets for women",482,482,19,0.83,0.69,1.04,297,">1,000",9,1,0,0,1,,
"kids hair chalk","2,591",482,-3,1.1,0.88,1.28,261,186,9,1,0,0,1,,
"bamboo cheese board","1,413",482,2,1.14,0.91,1.44,310,341,9,1,0,0,21,,
"frog garden decor",241,482,-8,0.73,0.58,0.88,286,">2,000",9,0,0,1,9,,
"garden decorations outdoor",6,482,-14,1.08,0.78,1.18,408,">80,000",9,1,0,0,0,,
"mytagalongs","5,605",482,-8,0.93,0.64,1.05,191,86,9,1,0,0,2,,
"battery powered portable crock pot","4,495",481,15,0.79,0.59,1.02,94,107,9,1,0,0,0,,
"bouquet of roses lego set",815,481,2,0.82,0.61,1.18,291,590,9,1,0,0,0,,
"35 oz stanley","1,843",481,1,0.58,0.44,0.75,210,261,9,1,0,0,0,,
"flip straw stanley tumbler",692,481,11,0.74,0.62,1.06,359,">695",9,1,0,0,0,,
"32 oz stanley cup","1,304",481,35,0.74,0.56,0.82,285,369,9,1,0,0,1,,
"cozy earth socks for women","2,657",481,678,1.08,0.86,1.29,155,181,9,1,0,0,0,,
"under 25 dollar items for women",481,481,23,1.17,0.83,1.36,238,">1,000",9,1,0,0,0,,
"dad gufts",5,481,140,1.32,0.98,1.7,227,">100,000",9,1,0,0,0,,
"self care kits",60,481,3,1.03,0.78,1.34,293,">8,000",9,1,0,0,0,,
"presents for 12 year old girls",241,481,-5,1.44,1.14,1.75,391,">2,000",9,1,0,0,0,,
"calcetines de invierno para mujer",241,481,20,1.29,1.05,1.32,272,">2,000",9,1,0,0,0,,
"comfort items for women",5,481,6,1.1,0.81,1.26,391,">100,000",9,1,0,0,0,,
"science books for adults",5,481,15,0.71,0.56,0.95,252,">100,000",9,1,0,0,1,,
"burts bees holiday","2,545",481,98,0.82,0.61,1.16,141,">189",9,1,0,0,1,,
"balcony fire pit",481,481,3,1.2,0.75,1.53,286,">1,000",9,1,0,0,0,,
"unique glassware",69,481,-3,0.61,0.51,0.86,350,">7,000",9,1,0,0,2,,
"fun prizes for adults",53,481,-8,0.81,0.66,1.14,397,">9,000",9,1,0,0,0,,
"blanket hoodie adult",481,481,-8,0.86,0.69,1.07,371,">1,000",9,1,0,0,0,,
"burrito blanket kids","2,933",481,4,0.96,0.75,1.13,210,">164",9,1,0,0,0,,
"set of coffee mugs",69,481,5,0.57,0.46,0.76,313,">7,000",9,1,0,0,0,,
"sherpa fleece",24,481,22,0.92,0.79,1.12,389,">20,000",9,1,0,0,17,,
"fluffy hoodie women",96,481,95,1,0.77,1.13,207,">5,000",9,1,0,1,0,,
"fuzzy warm socks",481,481,99,0.96,0.74,1.2,321,">1,000",9,1,0,0,0,,
"eye mask for migraines",481,481,-10,1.95,1.43,2.62,303,">1,000",9,1,0,0,2,,
"spill proof stanley",477,477,-1,0.81,0.6,1.04,317,">1,000",8,1,0,0,0,,
"girly stuff for girls 10-12",671,477,-3,1,0.89,1.27,303,711,8,1,0,0,0,,
"fuzy socks",239,477,41,0.95,0.76,1.1,162,">2,000",8,1,0,0,0,,
"outdoor solar decorations",48,477,6,1.07,0.79,1.15,362,">10,000",8,1,0,1,0,,
"presents for husband",24,477,33,1.29,0.94,1.55,322,">20,000",8,1,0,0,2,,
"turtle statue",477,477,-3,0.76,0.62,0.92,261,">1,000",8,1,0,1,17,,
"goodie boxes for kids birthday",95,477,-5,0.69,0.51,0.85,355,">5,000",8,1,0,0,0,,
"parfait cups with lids glass",935,477,-5,0.65,0.48,0.91,342,">510",8,1,0,0,0,,
"comfy wearable blankets for women",588,475,"n/a",0.97,0.83,1.04,59,">808",8,1,0,0,0,,
"britbag luggage hardshell","2,987",475,5,0.85,0.64,1.2,274,159,8,1,0,0,0,,
"taco blanket adult size","2,654",475,10,0.98,0.85,1.19,236,">179",8,1,0,0,0,,
"leak proof stanley",238,475,-3,0.8,0.63,1.06,396,">2,000",8,1,0,0,2,,
"girls presents age 8-10",119,475,-6,1.45,1.18,1.81,319,">4,000",8,1,0,0,0,,
"cloud socks for women",158,475,1,1.15,0.79,1.21,296,">3,000",8,1,0,0,2,,
"solar decorations for outside",48,475,-43,0.92,0.75,1.04,559,">10,000",8,1,0,0,0,,
"christmas for 6 year old girl",119,475,76,1.31,1.09,1.69,232,">4,000",8,1,0,0,0,,
"christmas presents for 5 year old girl",238,475,56,1.16,0.86,1.43,273,">2,000",8,1,0,0,0,,
"toys 10+ year old girl",48,475,4,1.32,1.06,1.62,318,">10,000",8,1,0,0,0,,
"great stocking stuffers for mom",79,475,"1,680",1.04,0.76,1.36,126,">6,000",8,1,0,0,0,,
"goft for mom",5,475,27,1.48,1.01,1.88,361,">100,000",8,1,0,0,0,,
"plant lovers",24,475,13,0.91,0.66,1.15,251,">20,000",8,1,0,0,27,,
"giant hoodies",12,475,69,1.1,0.93,1.35,219,">40,000",8,1,0,0,0,,
"muid","7,787",475,17,1.26,1.02,1.3,85,61,8,1,0,0,0,,
"1 dollar stocking stuffers",238,475,256,0.84,0.59,1,123,">2,000",8,1,0,0,0,,
"photo album for couples",653,475,7,0.81,0.46,1.21,286,">727",8,1,0,0,0,,
"electric outdoor fireplace",530,475,22,1.33,0.77,1.74,377,">897",8,1,0,0,0,,
"cheese and cracker serving tray",548,475,31,0.99,0.75,1.28,296,">867",8,1,0,0,0,,
"socks cozy",158,475,21,0.95,0.75,1.14,341,">3,000",8,1,0,0,8,,
"presents for kids",5,475,279,1.22,0.86,1.48,252,">100,000",8,1,0,0,1,,
"fancy coffee cups",475,475,-2,0.69,0.53,0.87,395,">1,000",8,1,0,0,0,,
"get it tomorrow items",903,475,-1,1.47,1.01,2.33,344,">526",8,1,0,0,0,,
"regalos para parejas",238,475,8,1.11,0.82,1.32,343,">2,000",8,1,0,0,0,,
"american express","1,610",475,-15,0.92,0.72,1.51,183,">295",8,0,0,1,44,,
"red light eye mask",611,475,19,1.76,1.18,2.43,347,">778",8,1,0,0,1,,
"13 year old girl",158,475,4,1.06,0.89,1.29,287,">3,000",8,1,0,0,6,,
"indoor plant kit",95,475,9,0.75,0.65,1.06,322,">5,000",8,1,0,1,0,,
"present for 7 year old girl",238,475,-23,1.46,1.16,1.85,298,">2,000",8,1,0,0,0,,
"7 year old toys for girls",95,475,12,1.4,1.18,1.69,320,">5,000",8,1,0,0,0,,
"travel gadgets for women",59,475,56,1.06,0.78,1.11,358,">8,000",8,1,0,0,0,,
"color hair spray for kids","1,673",475,19,0.78,0.61,1.09,409,284,8,1,0,0,0,,
"snack assortment",158,475,-4,1.11,0.74,1.36,323,">3,000",8,1,0,0,0,,
"snack bundle",79,475,-2,1.08,0.8,1.65,294,">6,000",8,1,0,0,0,,
"lego icon roses","1,833",473,-77,0.7,0.59,0.75,113,258,8,1,0,0,0,,
"crochet support buddies","3,754",473,8,0.69,0.57,0.77,215,126,8,1,0,0,2,,
"sinus massager with heat","2,221",473,14,2.26,1.9,2.65,352,213,8,1,0,0,0,,
"black friday must haves",118,473,37,0.88,0.75,1.22,276,">4,000",8,1,0,0,0,,
"kids toys 9-12 year old girl",158,473,11,1.19,0.96,1.5,335,">3,000",8,1,0,0,0,,
"cool things for outdoor patio","2,920",473,-10,1.24,0.89,1.39,540,162,8,1,0,0,0,,
"girls camera age 6-8",773,473,15,2.03,1.63,2.31,224,612,8,1,0,0,0,,
"for kids ages 8-12","1,156",473,6,1.46,1.19,1.89,286,409,8,1,0,0,5,,
"heavy socks for women winter",237,473,115,1.15,1.02,1.33,355,">2,000",8,1,0,0,0,,
"toys for 8-10 year old girls",158,473,22,1.45,1.1,1.72,202,">3,000",8,1,0,0,0,,
"stanley thermos 1.1 qt","5,315",473,-6,0.65,0.53,0.93,112,89,8,1,0,0,0,,
"present for 9 year old girl",237,473,-1,1.32,1,1.74,338,">2,000",8,1,0,0,0,,
"mens christmas presents",9,473,90,1.29,0.98,1.52,242,">50,000",8,1,0,0,0,,
"baby packing cubes",708,473,-8,1.04,0.75,1.16,295,">668",8,1,0,0,0,,
"cozy stuff","3,815",473,9,1.12,0.84,1.42,333,124,8,1,0,0,0,,
